Date,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,AMAT,AMD,AMGN,AMZN,ANSS,APP,ARM,ASML,AVGO,AXON,AZN,BIIB,BKNG,BKR,CCEP,CDNS,CDW,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DXCM,EA,EXC,FANG,FAST,FTNT,GEHC,GFS,GILD,GOOG,GOOGL,HON,IDXX,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,LULU,MAR,MCHP,MDB,MDLZ,MELI,META,MNST,MRVL,MSFT,MSTR,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PLTR,PYPL,QCOM,REGN,ROP,ROST,SBUX,SNPS,TEAM,TMUS,TSLA,TTD,TTWO,TXN,VRSK,VRTX,WBD,WDAY,XEL,ZS
2023-01-03,123.63252258300781,84.9000015258789,336.9200134277344,156.75506591796875,227.38626098632812,185.14999389648438,86.7776870727539,94.88054656982422,64.0199966430664,243.50079345703125,85.81999969482422,238.63999938964844,10.729999542236328,,539.8381958007812,53.39712142944336,168.24000549316406,65.52056884765625,272.6300048828125,2014.349853515625,27.223514556884766,51.22343826293945,159.63999938964844,175.34893798828125,80.36632537841797,341.5799865722656,33.52576446533203,436.8337707519531,30.729999542236328,103.27999877929688,44.742984771728516,77.6500015258789,30.033777236938477,105.98989868164062,55.511192321777344,48.36000061035156,72.08999633789062,114.7300033569336,121.41104125976562,39.62312316894531,119.17652893066406,44.64468002319336,48.52000045776367,55.828792572021484,51.70000076293945,78.98650360107422,89.37885284423828,88.79810333251953,205.2865447998047,406.010009765625,25.775144577026367,385.39837646484375,265.6300048828125,33.54805374145508,37.219696044921875,367.9263916015625,310.2228088378906,35.94757080078125,323.3800048828125,144.76724243164062,65.76566314697266,190.75,63.04938888549805,826.1099853515625,124.26531219482422,50.65999984741211,35.65620422363281,235.24000549316406,14.501999855041504,49.8106689453125,294.95001220703125,14.304595947265625,150.0053253173828,139.9163055419922,61.61000061035156,840.719970703125,69.2249984741211,108.35441589355469,60.03943634033203,84.52999877929688,168.9917449951172,6.389999866485596,74.58000183105469,102.38722229003906,719.5452880859375,428.7995300292969,113.35337829589844,95.72798919677734,319.67999267578125,126.5,136.42308044433594,108.0999984741211,44.02000045776367,103.11000061035156,152.7312469482422,175.1954345703125,286.0199890136719,9.539999961853027,169.35000610351562,65.24539184570312,110.19000244140625
2023-01-04,124.90770721435547,88.72000122070312,341.4100036621094,160.0937957763672,228.45785522460938,187.9600067138672,87.37223815917969,97.41120147705078,64.66000366210938,246.05078125,85.13999938964844,242.94000244140625,10.899999618530273,,560.721923828125,54.049285888671875,168.75999450683594,65.68123626708984,270.80999755859375,2091.892578125,26.409177780151367,52.448429107666016,159.22999572753906,176.950927734375,81.83805084228516,354.0,34.487144470214844,439.9947509765625,30.989999771118164,104.36499786376953,44.733577728271484,78.0,30.422815322875977,104.77181243896484,55.96422576904297,48.93000030517578,68.95999908447266,114.33000183105469,123.59605407714844,40.14641571044922,118.4870834350586,45.181549072265625,48.29999923706055,60.30506134033203,52.90999984741211,79.0882568359375,88.39239501953125,87.7618637084961,201.20571899414062,422.42999267578125,26.691205978393555,385.7826232910156,270.0,33.821720123291016,37.639530181884766,371.5220947265625,308.6831359863281,36.65558624267578,320.9800109863281,146.8346710205078,67.3741226196289,187.2100067138672,63.506195068359375,837.4400024414062,126.88530731201172,51.07500076293945,36.270450592041016,224.94985961914062,16.506000518798828,53.598140716552734,309.4100036621094,14.738280296325684,152.82066345214844,143.02151489257812,62.20000076293945,826.739990234375,69.2699966430664,109.53330993652344,59.90523910522461,91.05999755859375,168.57728576660156,6.579999923706055,77.69000244140625,106.52284240722656,725.5576171875,436.97161865234375,115.44760131835938,99.17430114746094,320.92999267578125,126.4000015258789,137.32577514648438,113.63999938964844,44.310001373291016,106.7699966430664,158.30860900878906,178.07025146484375,286.8299865722656,10.380000114440918,171.22000122070312,65.80406951904297,111.58999633789062
2023-01-05,123.5831069946289,87.70999908447266,328.44000244140625,154.09181213378906,223.5304718017578,182.07000732421875,85.78067779541016,96.04778289794922,62.33000183105469,248.34939575195312,83.12000274658203,231.64999389648438,9.850000381469727,,555.309326171875,53.54568099975586,165.74000549316406,65.97420501708984,271.5899963378906,2126.089111328125,27.27086067199707,52.69342803955078,156.8000030517578,173.9325408935547,80.85688781738281,361.42999267578125,34.8547248840332,433.8558654785156,30.274999618530273,94.88999938964844,44.103271484375,74.9000015258789,30.06295394897461,102.34036254882812,55.491912841796875,47.130001068115234,63.5,111.69000244140625,123.26976776123047,39.27425765991211,121.58941650390625,43.608619689941406,47.45000076293945,58.81962203979492,51.02000045776367,79.41200256347656,86.45933532714844,85.88864135742188,195.87001037597656,419.20001220703125,26.57549476623535,370.0683288574219,268.6199951171875,33.48957824707031,37.7216796875,364.9169006347656,297.69110107421875,36.187042236328125,325.92999267578125,145.87445068359375,65.76566314697266,172.17999267578125,62.99229049682617,856.0900268554688,126.45693969726562,50.189998626708984,34.41475296020508,218.2828826904297,15.656000137329102,54.10247802734375,309.70001220703125,14.254631996154785,148.51544189453125,139.40126037597656,59.7400016784668,834.2899780273438,67.55500030517578,106.99776458740234,59.642948150634766,95.43000030517578,166.8158721923828,6.320000171661377,76.2699966430664,104.48847198486328,722.8311157226562,430.2405090332031,115.86841583251953,99.14583587646484,315.0400085449219,119.97000122070312,141.76072692871094,110.33999633789062,42.59000015258789,105.95999908447266,156.21241760253906,175.49180603027344,287.8900146484375,10.859999656677246,160.19000244140625,64.4725341796875,104.38999938964844
2023-01-06,128.13023376464844,88.5199966430664,332.75,159.71743774414062,229.77822875976562,187.19000244140625,88.29609680175781,102.2763671875,63.959999084472656,256.1109313964844,86.08000183105469,239.41000366210938,9.720000267028809,,585.2987060546875,56.7689208984375,170.89999389648438,66.90979766845703,279.25,2160.09765625,28.36927032470703,53.55091857910156,159.66000366210938,178.9729461669922,81.92635345458984,367.7300109863281,35.712425231933594,465.35015869140625,31.19499969482422,94.72000122070312,45.45797348022461,77.12000274658203,31.317602157592773,104.32564544677734,57.59322738647461,48.0,64.13999938964844,115.81999969482422,122.48870849609375,40.09132385253906,125.30858612060547,44.84247589111328,48.689998626708984,58.769775390625,52.75,81.47477722167969,87.84436798095703,87.02452087402344,201.4260711669922,447.7699890136719,27.703699111938477,380.8072509765625,270.3900146484375,34.41008758544922,38.871673583984375,388.4845275878906,308.0887451171875,38.63474655151367,329.260009765625,150.28359985351562,69.25857543945312,169.82000732421875,64.73387908935547,873.469970703125,129.5252227783203,51.21500015258789,35.823890686035156,220.85540771484375,16.045000076293945,56.13960266113281,315.54998779296875,14.848198890686035,154.43630981445312,148.91986083984375,62.470001220703125,842.52001953125,67.42500305175781,109.88883209228516,61.19227600097656,95.95999908447266,170.58360290527344,6.400000095367432,76.4800033569336,110.16178131103516,736.2039794921875,438.57672119140625,118.97063446044922,101.2914810180664,320.5400085449219,121.27999877929688,145.7737579345703,113.05999755859375,42.290000915527344,104.75,163.9140167236328,180.66844177246094,290.2099914550781,11.319999694824219,161.13999938964844,66.38139343261719,103.95999908447266
2023-01-09,128.65414428710938,89.23999786376953,341.9800109863281,161.24205017089844,229.1562957763672,192.47000122070312,89.594970703125,104.45391082763672,67.23999786376953,251.38333129882812,87.36000061035156,247.99000549316406,10.180000305175781,,610.3276977539062,55.655601501464844,177.4499969482422,67.00431060791016,274.7200012207031,2189.0009765625,28.918474197387695,53.12688446044922,165.9199981689453,179.69578552246094,82.41693115234375,367.17999267578125,35.3919677734375,461.3797302246094,31.219999313354492,96.56999969482422,45.702571868896484,77.08000183105469,31.259248733520508,104.17692565917969,58.66316223144531,48.04999923706055,65.94000244140625,110.05999755859375,122.76554107666016,40.5319938659668,128.347412109375,45.1627082824707,49.40999984741211,57.92237091064453,55.380001068115234,78.71825408935547,88.4820785522461,87.70206451416016,201.80923461914062,448.0799865722656,28.26297950744629,390.2844543457031,264.92999267578125,34.19182205200195,38.515716552734375,398.9786071777344,313.7016906738281,39.25599670410156,298.6600036621094,149.45074462890625,70.23887634277344,178.07000732421875,63.99156188964844,897.3099975585938,128.97731018066406,50.57500076293945,36.63761901855469,223.0057373046875,17.500999450683594,55.73414993286133,315.1700134277344,15.6166410446167,155.73269653320312,151.7278594970703,64.6500015258789,828.7100219726562,67.54000091552734,109.8514175415039,60.86899185180664,95.5199966430664,168.9163818359375,6.5,77.08000183105469,109.46456909179688,679.6166381835938,438.31964111328125,116.19135284423828,99.44013977050781,325.95001220703125,127.16999816894531,145.96998596191406,119.7699966430664,43.9900016784668,105.0999984741211,165.33641052246094,179.8485107421875,283.2300109863281,11.609999656677246,162.92999267578125,67.02388763427734,104.75
2023-01-10,129.2274627685547,88.54000091552734,338.70001220703125,163.28775024414062,230.37139892578125,193.42999267578125,88.98212432861328,105.97428894042969,68.05000305175781,254.88247680664062,89.87000274658203,248.39999389648438,10.369999885559082,,622.1740112304688,55.46650695800781,179.3300018310547,67.66584014892578,281.4599914550781,2201.430908203125,29.230955123901367,52.76881408691406,164.32000732421875,182.05972290039062,81.5142593383789,374.6400146484375,35.702999114990234,463.9334716796875,30.809999465942383,95.66999816894531,45.918949127197266,77.83000183105469,31.512123107910156,105.04092407226562,59.000518798828125,48.040000915527344,66.7699966430664,110.87999725341797,122.61722564697266,40.109683990478516,128.76467895507812,45.68074417114258,48.41999816894531,59.816558837890625,55.40999984741211,80.60527038574219,88.92049407958984,88.10063171386719,202.45103454589844,469.1099853515625,28.38833999633789,383.70965576171875,271.3599853515625,33.869171142578125,38.63437271118164,406.73675537109375,313.80889892578125,39.792213439941406,309.4800109863281,150.06805419921875,71.80925750732422,182.08999633789062,64.05817413330078,915.780029296875,132.48391723632812,50.26499938964844,36.7269287109375,224.70437622070312,19.0,56.57471466064453,327.5400085449219,15.897439002990723,160.66680908203125,151.84178161621094,64.2699966430664,826.8800048828125,67.09500122070312,109.75785064697266,61.29597473144531,94.08999633789062,167.52230834960938,6.699999809265137,77.91999816894531,111.66130065917969,698.052978515625,438.3691101074219,117.22868347167969,100.63638305664062,327.6300048828125,132.16000366210938,146.74510192871094,118.8499984741211,44.84000015258789,105.52999877929688,166.9459991455078,181.32046508789062,288.75,12.5600004196167,160.2100067138672,67.14492797851562,104.97000122070312
2023-01-11,131.9557647705078,94.44000244140625,342.92999267578125,163.8377685546875,234.45680236816406,199.92999267578125,89.30226135253906,107.95565795898438,69.05999755859375,253.9797821044922,95.08999633789062,252.16000366210938,10.760000228881836,,633.2640991210938,55.77619552612305,181.42999267578125,66.57903289794922,285.0299987792969,2205.25732421875,29.19307518005371,52.79707717895508,168.47000122070312,186.16233825683594,82.52485656738281,378.42999267578125,35.76898193359375,466.7379455566406,31.18000030517578,97.0,46.295257568359375,80.75,31.560754776000977,107.16312408447266,59.280059814453125,51.79999923706055,69.02999877929688,106.16000366210938,124.68360137939453,40.5228157043457,129.02777099609375,46.245853424072266,48.79999923706055,64.79129791259766,57.06999969482422,80.65152740478516,91.9296875,91.1894302368164,203.37066650390625,463.0199890136719,28.783693313598633,390.25482177734375,259.9599914550781,33.945091247558594,38.844295501708984,409.55078125,321.205078125,40.285919189453125,311.9599914550781,155.27084350585938,71.76167297363281,188.82000732421875,64.30561828613281,936.7999877929688,132.38429260253906,50.845001220703125,38.12615203857422,231.49905395507812,19.47599983215332,57.415279388427734,327.260009765625,15.989370346069336,163.240234375,155.0509490966797,64.62999725341797,825.5,68.3550033569336,111.97527313232422,61.64365768432617,93.0199966430664,167.71070861816406,6.980000019073486,78.54000091552734,113.07486724853516,709.0288696289062,446.9197692871094,116.98403930664062,100.92121124267578,334.3500061035156,141.77999877929688,145.99940490722656,123.22000122070312,47.310001373291016,105.26000213623047,167.38580322265625,184.21502685546875,292.25,12.600000381469727,163.9199981689453,67.768798828125,108.05000305175781
2023-01-12,131.87667846679688,98.48999786376953,344.5400085449219,162.75698852539062,233.70094299316406,199.9600067138672,88.18634033203125,108.09298706054688,70.80000305175781,252.1278076171875,95.2699966430664,251.97000122070312,10.680000305175781,,641.0045776367188,56.142799377441406,184.0800018310547,66.22936248779297,288.0799865722656,2236.936279296875,29.827503204345703,52.853614807128906,168.05999755859375,188.90719604492188,82.75051879882812,385.4700012207031,36.46644973754883,464.9261169433594,31.280000686645508,97.9800033569336,46.09769821166992,80.31999969482422,31.59965705871582,105.33836364746094,62.75010299682617,52.029998779296875,69.20999908447266,107.13999938964844,124.99008178710938,39.825096130371094,131.83074951171875,46.170509338378906,48.400001525878906,65.44928741455078,58.290000915527344,79.29176330566406,91.58094024658203,90.80083465576172,206.8958740234375,469.7099914550781,29.207977294921875,391.6270446777344,256.94000244140625,33.75529098510742,38.72563934326172,409.47265625,320.51324462890625,40.78396224975586,314.989990234375,156.76014709472656,71.6093978881836,190.61000061035156,63.53474807739258,1024.31005859375,136.1897735595703,50.02000045776367,39.009342193603516,234.1894073486328,21.017000198364258,56.634056091308594,330.1300048828125,16.498998641967773,164.67210388183594,155.1351318359375,64.93000030517578,810.8499755859375,68.30000305175781,112.13433837890625,61.84494400024414,93.45999908447266,165.57254028320312,7.010000228881836,79.77999877929688,116.13119506835938,713.6528930664062,446.0499267578125,116.21092987060547,100.49398803710938,333.1000061035156,146.47999572753906,147.08853149414062,123.55999755859375,46.70000076293945,104.29000091552734,166.69334411621094,180.74749755859375,296.25,13.149999618530273,163.58999633789062,66.99594116210938,104.66000366210938
2023-01-13,133.2111358642578,100.37000274658203,344.3800048828125,163.05612182617188,234.75340270996094,200.58999633789062,86.750244140625,107.86738586425781,71.0,252.881591796875,98.12000274658203,254.10000610351562,10.8100004196167,,648.0083618164062,55.85916519165039,188.1300048828125,67.17442321777344,288.0400085449219,2281.11474609375,29.950597763061523,53.042076110839844,169.25999450683594,190.3333740234375,83.55506896972656,388.4700012207031,36.692657470703125,467.643798828125,31.40999984741211,99.52999877929688,45.984806060791016,81.05000305175781,31.531574249267578,105.97338104248047,61.74763870239258,52.34000015258789,70.47000122070312,108.47000122070312,124.04095458984375,39.825096130371094,131.74911499023438,45.98213577270508,48.869998931884766,65.23992156982422,59.13999938964844,79.8005142211914,92.46775817871094,91.78726959228516,207.49937438964844,479.0799865722656,29.034404754638672,388.1816711425781,258.8999938964844,33.869171142578125,38.71651077270508,410.4204406738281,325.5804443359375,41.09892654418945,315.4700012207031,158.5140380859375,71.30482482910156,197.52999877929688,63.82025909423828,1082.9200439453125,136.458740234375,51.040000915527344,40.35893249511719,234.89634704589844,21.69700050354004,56.29783248901367,332.82000732421875,16.88671875,166.2296905517578,156.1751708984375,65.1500015258789,815.469970703125,69.43000030517578,112.56471252441406,62.625709533691406,97.0,165.0638885498047,6.960000038146973,79.4800033569336,114.84181213378906,721.2032470703125,445.80279541015625,117.4439926147461,101.80414581298828,332.9700012207031,148.0,146.8628387451172,122.4000015258789,47.029998779296875,105.02999877929688,167.516845703125,181.72552490234375,300.94000244140625,13.140000343322754,167.14999389648438,66.26964569091797,107.30000305175781
2023-01-17,134.37759399414062,101.2699966430664,344.3800048828125,161.05870056152344,226.54429626464844,200.6999969482422,86.76853942871094,107.31808471679688,71.58999633789062,250.7318115234375,96.05000305175781,252.67999267578125,10.899999618530273,,646.534912109375,55.88231658935547,184.47000122070312,66.85309600830078,289.5899963378906,2313.50732421875,29.80856704711914,53.82418441772461,172.97000122070312,193.03912353515625,81.7988052368164,388.3500061035156,36.702083587646484,469.108642578125,31.549999237060547,104.43000030517578,45.2321891784668,79.62000274658203,31.706636428833008,105.01966857910156,60.687347412109375,54.470001220703125,73.05999755859375,109.51000213623047,122.30084991455078,39.62312316894531,132.19358825683594,45.417015075683594,50.099998474121094,63.13637924194336,59.040000915527344,79.00502014160156,91.83004760742188,90.96025848388672,203.3131866455078,480.19000244140625,28.542625427246094,385.210205078125,261.7300109863281,33.907127380371094,38.63437271118164,406.424072265625,321.57537841796875,40.866390228271484,323.82000732421875,157.73995971679688,70.89557647705078,202.83999633789062,63.78218078613281,1070.0,134.8448944091797,51.084999084472656,40.71617889404297,235.99609375,23.591999053955078,56.218711853027344,326.2200012207031,17.68913459777832,164.78817749023438,155.79383850097656,65.87000274658203,809.739990234375,71.0,110.79640197753906,61.97914123535156,94.8499984741211,165.8362274169922,7.070000171661377,80.18000030517578,114.8800048828125,727.175537109375,439.95074462890625,117.1993408203125,101.34843444824219,337.29998779296875,152.91000366210938,144.2136688232422,131.49000549316406,47.06999969482422,104.54000091552734,164.1385955810547,179.37429809570312,311.9800109863281,13.229999542236328,166.69000244140625,66.19515228271484,113.51000213623047
